,pubmed_id,ref_type,review_doi,pmc
7018,19610156,excluded,10.1002/14651858.CD008054.pub2,
7019,17416004,excluded,10.1002/14651858.CD008054.pub2,
7020,19760769,excluded,10.1002/14651858.CD008054.pub2,
7021,18517273,excluded,10.1002/14651858.CD008054.pub2,
7022,19651365,excluded,10.1002/14651858.CD008054.pub2,
7023,17364315,excluded,10.1002/14651858.CD008054.pub2,
7024,18435848,excluded,10.1002/14651858.CD008054.pub2,2373310.0
7025,19894254,excluded,10.1002/14651858.CD008054.pub2,
7026,19638646,excluded,10.1002/14651858.CD008054.pub2,2718083.0
7027,19638647,excluded,10.1002/14651858.CD008054.pub2,2718084.0
7028,19638648,excluded,10.1002/14651858.CD008054.pub2,2718086.0
7029,19389503,excluded,10.1002/14651858.CD008054.pub2,
7030,20713299,excluded,10.1002/14651858.CD008054.pub2,
7031,11163589,excluded,10.1002/14651858.CD008054.pub2,
7032,16890545,excluded,10.1002/14651858.CD008054.pub2,
7033,17971942,excluded,10.1002/14651858.CD008054.pub2,
7034,17260227,excluded,10.1002/14651858.CD008054.pub2,
7035,17041856,excluded,10.1002/14651858.CD008054.pub2,
7036,18174309,excluded,10.1002/14651858.CD008054.pub2,
7037,18757461,excluded,10.1002/14651858.CD008054.pub2,
7038,7824231,excluded,10.1002/14651858.CD008054.pub2,
7039,9609567,excluded,10.1002/14651858.CD008054.pub2,
7040,16582118,excluded,10.1002/14651858.CD008054.pub2,
7041,16955480,excluded,10.1002/14651858.CD008054.pub2,
7042,19176451,excluded,10.1002/14651858.CD008054.pub2,
7043,19432613,excluded,10.1002/14651858.CD008054.pub2,
7044,20069634,excluded,10.1002/14651858.CD008054.pub2,
7045,19387127,excluded,10.1002/14651858.CD008054.pub2,
7046,19501894,excluded,10.1002/14651858.CD008054.pub2,
7047,16724448,included,10.1002/14651858.CD010771.pub2,
7048,21514249,additional,10.1002/14651858.CD010771.pub2,
7049,23740535,additional,10.1002/14651858.CD010771.pub2,
7050,19206079,additional,10.1002/14651858.CD010771.pub2,
7051,20803721,additional,10.1002/14651858.CD010771.pub2,
7052,12511463,additional,10.1002/14651858.CD010771.pub2,
7053,12779304,additional,10.1002/14651858.CD010771.pub2,
7054,11943052,additional,10.1002/14651858.CD010771.pub2,
7055,18194228,additional,10.1002/14651858.CD010771.pub2,
7056,15209641,additional,10.1002/14651858.CD010771.pub2,
7057,12707073,additional,10.1002/14651858.CD010771.pub2,
7058,17178826,additional,10.1002/14651858.CD010771.pub2,
7059,3941239,additional,10.1002/14651858.CD010771.pub2,
7060,10961414,additional,10.1002/14651858.CD010771.pub2,
7061,16360788,additional,10.1002/14651858.CD010771.pub2,
7062,1202204,additional,10.1002/14651858.CD010771.pub2,
7063,22690979,additional,10.1002/14651858.CD010771.pub2,
7064,16116116,additional,10.1002/14651858.CD010771.pub2,
7065,16230312,additional,10.1002/14651858.CD010771.pub2,
7066,12925369,additional,10.1002/14651858.CD010771.pub2,
7067,23390181,additional,10.1002/14651858.CD010771.pub2,
7068,17551132,additional,10.1002/14651858.CD010771.pub2,
7069,12876106,additional,10.1002/14651858.CD010771.pub2,
7070,19226529,additional,10.1002/14651858.CD010771.pub2,
7071,3167337,additional,10.1002/14651858.CD010771.pub2,
7072,23567430,additional,10.1002/14651858.CD010771.pub2,
7073,16237129,additional,10.1002/14651858.CD010771.pub2,
7074,6610841,additional,10.1002/14651858.CD010771.pub2,
7075,11708987,additional,10.1002/14651858.CD010771.pub2,
7076,21115987,additional,10.1002/14651858.CD010771.pub2,
7077,9629524,additional,10.1002/14651858.CD010771.pub2,
7078,8094895,additional,10.1002/14651858.CD010771.pub2,
7079,19567898,additional,10.1002/14651858.CD010771.pub2,
7080,19474427,additional,10.1002/14651858.CD010771.pub2,
7081,11041904,additional,10.1002/14651858.CD010771.pub2,
7082,19142410,excluded,10.1002/14651858.CD010771.pub2,
7083,18608052,excluded,10.1002/14651858.CD010771.pub2,
7084,18289452,excluded,10.1002/14651858.CD010771.pub2,
7085,9178050,excluded,10.1002/14651858.CD010771.pub2,
7086,19326698,excluded,10.1002/14651858.CD010771.pub2,
7087,17948923,excluded,10.1002/14651858.CD010771.pub2,
7088,19747425,excluded,10.1002/14651858.CD010771.pub2,
7089,15147592,excluded,10.1002/14651858.CD010771.pub2,
7090,7824143,excluded,10.1002/14651858.CD010771.pub2,
7091,21223627,excluded,10.1002/14651858.CD010771.pub2,
7092,19327203,excluded,10.1002/14651858.CD010771.pub2,
7093,9143435,excluded,10.1002/14651858.CD010771.pub2,
7094,14614994,excluded,10.1002/14651858.CD010771.pub2,
7095,11591838,excluded,10.1002/14651858.CD010771.pub2,
7096,12548353,excluded,10.1002/14651858.CD010771.pub2,
7097,3167337,excluded,10.1002/14651858.CD010771.pub2,
7098,2594878,excluded,10.1002/14651858.CD010771.pub2,
7099,1946866,excluded,10.1002/14651858.CD010771.pub2,
7100,8208879,excluded,10.1002/14651858.CD010771.pub2,
7101,8677826,excluded,10.1002/14651858.CD010771.pub2,
7102,9305501,excluded,10.1002/14651858.CD010771.pub2,
7103,11037106,excluded,10.1002/14651858.CD010771.pub2,
7105,12757582,excluded,10.1002/14651858.CD010771.pub2,
7106,15559753,excluded,10.1002/14651858.CD010771.pub2,
7107,20711293,excluded,10.1002/14651858.CD010771.pub2,2918294.0
7108,10812327,excluded,10.1002/14651858.CD010771.pub2,
7109,12958005,excluded,10.1002/14651858.CD010771.pub2,
7110,21212674,excluded,10.1002/14651858.CD010771.pub2,
7111,20178996,excluded,10.1002/14651858.CD010771.pub2,
7112,8829727,excluded,10.1002/14651858.CD010771.pub2,
7113,10556865,excluded,10.1002/14651858.CD010771.pub2,
7114,9812113,excluded,10.1002/14651858.CD010771.pub2,
7115,12767413,excluded,10.1002/14651858.CD010771.pub2,
7116,7662322,excluded,10.1002/14651858.CD010771.pub2,
7117,9283925,excluded,10.1002/14651858.CD010771.pub2,
7119,1492780,excluded,10.1002/14651858.CD010771.pub2,
7120,8660155,excluded,10.1002/14651858.CD010771.pub2,
7121,18025825,excluded,10.1002/14651858.CD010771.pub2,
7122,20064817,excluded,10.1002/14651858.CD010771.pub2,
7123,19323868,excluded,10.1002/14651858.CD010771.pub2,
7124,1607902,excluded,10.1002/14651858.CD010771.pub2,
7125,11560213,excluded,10.1002/14651858.CD010771.pub2,
7126,21071942,excluded,10.1002/14651858.CD010771.pub2,
7127,17120985,excluded,10.1002/14651858.CD010771.pub2,
7128,16734921,excluded,10.1002/14651858.CD010771.pub2,
7129,12891638,excluded,10.1002/14651858.CD010771.pub2,
7130,14513165,excluded,10.1002/14651858.CD010771.pub2,
7131,21168593,included,10.1002/14651858.CD009694.pub2,
7132,17275466,included,10.1002/14651858.CD009694.pub2,
7133,9576648,included,10.1002/14651858.CD009694.pub2,
7134,19565357,included,10.1002/14651858.CD009694.pub2,
7135,19406767,included,10.1002/14651858.CD009694.pub2,
7136,16733422,included,10.1002/14651858.CD009694.pub2,
7137,17643226,included,10.1002/14651858.CD009694.pub2,
7138,21971739,included,10.1002/14651858.CD009694.pub2,
7139,22788547,included,10.1002/14651858.CD009694.pub2,
7140,990836,additional,10.1002/14651858.CD009694.pub2,
7141,5694976,additional,10.1002/14651858.CD009694.pub2,
7142,22007046,additional,10.1002/14651858.CD009694.pub2,
7143,20706879,additional,10.1002/14651858.CD009694.pub2,
7144,18111556,additional,10.1002/14651858.CD009694.pub2,
7145,14757617,additional,10.1002/14651858.CD009694.pub2,
7146,16738299,additional,10.1002/14651858.CD009694.pub2,
7147,18575685,excluded,10.1002/14651858.CD009694.pub2,
7148,20565396,excluded,10.1002/14651858.CD009694.pub2,
7149,24148531,excluded,10.1002/14651858.CD009694.pub2,
7150,19444652,excluded,10.1002/14651858.CD009694.pub2,
7151,18988312,excluded,10.1002/14651858.CD009694.pub2,
7152,21263309,excluded,10.1002/14651858.CD009694.pub2,
7153,19558940,excluded,10.1002/14651858.CD009694.pub2,
7154,19881172,excluded,10.1002/14651858.CD009694.pub2,2772257.0
7155,18973057,excluded,10.1002/14651858.CD009694.pub2,
7156,17940745,excluded,10.1002/14651858.CD009694.pub2,
7157,17700512,excluded,10.1002/14651858.CD009694.pub2,
7158,21849846,excluded,10.1002/14651858.CD009694.pub2,
7159,18351321,excluded,10.1002/14651858.CD009694.pub2,
7160,21330863,excluded,10.1002/14651858.CD009694.pub2,
7161,17719630,excluded,10.1002/14651858.CD009694.pub2,
7162,21086225,excluded,10.1002/14651858.CD009694.pub2,
7163,14981190,excluded,10.1002/14651858.CD009694.pub2,
7164,18574925,excluded,10.1002/14651858.CD009694.pub2,
7165,20820765,excluded,10.1002/14651858.CD009694.pub2,2952109.0
7166,11781400,excluded,10.1002/14651858.CD009694.pub2,
7167,23166667,included,10.1002/14651858.CD010705.pub2,3499545.0
7168,23087027,included,10.1002/14651858.CD010705.pub2,
7169,20335420,included,10.1002/14651858.CD010705.pub2,
7170,23214120,included,10.1002/14651858.CD010705.pub2,
7171,23658272,included,10.1002/14651858.CD010705.pub2,
7172,19386845,included,10.1002/14651858.CD010705.pub2,
7173,21562102,included,10.1002/14651858.CD010705.pub2,
7174,22378910,included,10.1002/14651858.CD010705.pub2,
7175,23159109,included,10.1002/14651858.CD010705.pub2,
7176,20573868,included,10.1002/14651858.CD010705.pub2,
7177,21632897,included,10.1002/14651858.CD010705.pub2,
7178,23152552,included,10.1002/14651858.CD010705.pub2,
7179,22075597,included,10.1002/14651858.CD010705.pub2,
7180,22698869,included,10.1002/14651858.CD010705.pub2,
7181,22267773,included,10.1002/14651858.CD010705.pub2,
7182,22236854,included,10.1002/14651858.CD010705.pub2,
7183,21955640,included,10.1002/14651858.CD010705.pub2,3224243.0
7184,24429319,included,10.1002/14651858.CD010705.pub2,
7185,20554815,included,10.1002/14651858.CD010705.pub2,
7186,17964351,additional,10.1002/14651858.CD010705.pub2,
7187,19365076,additional,10.1002/14651858.CD010705.pub2,
7188,20488525,additional,10.1002/14651858.CD010705.pub2,
7189,20674800,additional,10.1002/14651858.CD010705.pub2,
7190,18695217,additional,10.1002/14651858.CD010705.pub2,
7191,23383320,additional,10.1002/14651858.CD010705.pub2,3562191.0
7192,22479378,additional,10.1002/14651858.CD010705.pub2,3315572.0
7193,22616704,additional,10.1002/14651858.CD010705.pub2,
7194,9276242,additional,10.1002/14651858.CD010705.pub2,
7195,23349933,additional,10.1002/14651858.CD010705.pub2,3548831.0
7196,16168343,additional,10.1002/14651858.CD010705.pub2,
7197,20477339,additional,10.1002/14651858.CD010705.pub2,
7198,22357804,additional,10.1002/14651858.CD010705.pub2,
7199,21732736,additional,10.1002/14651858.CD010705.pub2,
7200,15968029,additional,10.1002/14651858.CD010705.pub2,
7201,15636638,additional,10.1002/14651858.CD010705.pub2,546216.0
7202,22007046,additional,10.1002/14651858.CD010705.pub2,
7203,16836745,additional,10.1002/14651858.CD010705.pub2,1552081.0
7204,22670902,additional,10.1002/14651858.CD010705.pub2,
7205,20335420,excluded,10.1002/14651858.CD010705.pub2,
7206,19741059,excluded,10.1002/14651858.CD010705.pub2,
7207,24294494,excluded,10.1002/14651858.CD010705.pub2,
7208,23782980,excluded,10.1002/14651858.CD010705.pub2,3691669.0
7209,24029194,excluded,10.1002/14651858.CD010705.pub2,
7210,22325147,excluded,10.1002/14651858.CD010705.pub2,3378438.0
7211,22390880,excluded,10.1002/14651858.CD010705.pub2,
7212,19877236,included,10.1002/14651858.CD010633.pub2,
7213,12122169,included,10.1002/14651858.CD010633.pub2,
7214,17353255,included,10.1002/14651858.CD010633.pub2,
7215,22961551,ongoing,10.1002/14651858.CD010633.pub2,
7216,15889951,additional,10.1002/14651858.CD010633.pub2,
7217,18204253,additional,10.1002/14651858.CD010633.pub2,
7218,12498954,additional,10.1002/14651858.CD010633.pub2,
7219,14598067,additional,10.1002/14651858.CD010633.pub2,
7220,22159160,additional,10.1002/14651858.CD010633.pub2,
7221,12489913,additional,10.1002/14651858.CD010633.pub2,
7222,8909416,additional,10.1002/14651858.CD010633.pub2,
7223,14693108,additional,10.1002/14651858.CD010633.pub2,
7224,16237129,additional,10.1002/14651858.CD010633.pub2,
7225,17362834,additional,10.1002/14651858.CD010633.pub2,
7226,22869921,additional,10.1002/14651858.CD010633.pub2,
7227,19795154,additional,10.1002/14651858.CD010633.pub2,
7228,15210531,additional,10.1002/14651858.CD010633.pub2,
7229,2157823,additional,10.1002/14651858.CD010633.pub2,
7230,15961549,additional,10.1002/14651858.CD010633.pub2,
7231,16234500,additional,10.1002/14651858.CD010633.pub2,
7232,18214473,additional,10.1002/14651858.CD010633.pub2,
7233,23160999,additional,10.1002/14651858.CD010633.pub2,
7234,10599768,additional,10.1002/14651858.CD010633.pub2,
7235,12122169,additional,10.1002/14651858.CD010633.pub2,
7236,22007046,additional,10.1002/14651858.CD010633.pub2,
7237,16267179,additional,10.1002/14651858.CD010633.pub2,
7238,15174011,excluded,10.1002/14651858.CD010633.pub2,
7239,19759102,excluded,10.1002/14651858.CD010633.pub2,
7240,7781305,included,10.1002/14651858.CD010173.pub2,
7241,7584579,included,10.1002/14651858.CD010173.pub2,
7242,7697560,included,10.1002/14651858.CD010173.pub2,
7244,9252209,included,10.1002/14651858.CD010173.pub2,2224046.0
7245,12798401,included,10.1002/14651858.CD010173.pub2,
7246,10649262,included,10.1002/14651858.CD010173.pub2,
7247,3742502,included,10.1002/14651858.CD010173.pub2,
7248,6610492,included,10.1002/14651858.CD010173.pub2,
7249,2357611,included,10.1002/14651858.CD010173.pub2,
7250,1751941,included,10.1002/14651858.CD010173.pub2,
7251,6935733,awaiting,10.1002/14651858.CD010173.pub2,
7252,7102438,awaiting,10.1002/14651858.CD010173.pub2,
7253,10599125,awaiting,10.1002/14651858.CD010173.pub2,
7254,18351646,additional,10.1002/14651858.CD010173.pub2,
7255,14747057,additional,10.1002/14651858.CD010173.pub2,
7256,19284694,additional,10.1002/14651858.CD010173.pub2,2654034.0
7257,17724671,additional,10.1002/14651858.CD010173.pub2,
7258,15755945,additional,10.1002/14651858.CD010173.pub2,
7259,16316774,additional,10.1002/14651858.CD010173.pub2,
7260,18952490,additional,10.1002/14651858.CD010173.pub2,
7261,12798402,additional,10.1002/14651858.CD010173.pub2,
7262,9415327,additional,10.1002/14651858.CD010173.pub2,
7263,843571,additional,10.1002/14651858.CD010173.pub2,
7264,19627522,additional,10.1002/14651858.CD010173.pub2,
7265,19075208,additional,10.1002/14651858.CD010173.pub2,
7266,16505414,additional,10.1002/14651858.CD010173.pub2,
7267,17825602,additional,10.1002/14651858.CD010173.pub2,
7268,17083855,additional,10.1002/14651858.CD010173.pub2,
7269,7549758,additional,10.1002/14651858.CD010173.pub2,
7270,3177749,additional,10.1002/14651858.CD010173.pub2,
7271,15552072,additional,10.1002/14651858.CD010173.pub2,
7272,18154571,additional,10.1002/14651858.CD010173.pub2,
7273,16569306,additional,10.1002/14651858.CD010173.pub2,
7274,16054978,additional,10.1002/14651858.CD010173.pub2,
7275,11905707,additional,10.1002/14651858.CD010173.pub2,
7276,18594075,additional,10.1002/14651858.CD010173.pub2,
7277,13679200,additional,10.1002/14651858.CD010173.pub2,
7278,12764019,additional,10.1002/14651858.CD010173.pub2,
7279,18674959,additional,10.1002/14651858.CD010173.pub2,
7280,9307722,additional,10.1002/14651858.CD010173.pub2,
7281,10894697,additional,10.1002/14651858.CD010173.pub2,
7282,6537892,additional,10.1002/14651858.CD010173.pub2,
7283,16707071,additional,10.1002/14651858.CD010173.pub2,
7284,17944749,additional,10.1002/14651858.CD010173.pub2,
7285,14757617,additional,10.1002/14651858.CD010173.pub2,
7286,4234760,additional,10.1002/14651858.CD010173.pub2,
7287,16961024,additional,10.1002/14651858.CD010173.pub2,
7288,18547833,excluded,10.1002/14651858.CD010173.pub2,
7289,4521281,excluded,10.1002/14651858.CD010173.pub2,
7290,17081665,excluded,10.1002/14651858.CD010173.pub2,
7291,17660865,excluded,10.1002/14651858.CD010173.pub2,
7292,15130078,excluded,10.1002/14651858.CD010173.pub2,
7293,12835785,excluded,10.1002/14651858.CD010173.pub2,
7294,10899672,excluded,10.1002/14651858.CD010173.pub2,
7295,14585319,excluded,10.1002/14651858.CD010173.pub2,
7296,11202588,excluded,10.1002/14651858.CD010173.pub2,
7297,17307587,excluded,10.1002/14651858.CD010173.pub2,
7298,17982206,excluded,10.1002/14651858.CD010173.pub2,
7299,4103469,excluded,10.1002/14651858.CD010173.pub2,
7300,4643903,excluded,10.1002/14651858.CD010173.pub2,
7301,17947378,included,10.1002/14651858.CD009591.pub2,
7302,7633100,included,10.1002/14651858.CD009591.pub2,
7303,19019357,included,10.1002/14651858.CD009591.pub2,
7304,22832144,included,10.1002/14651858.CD009591.pub2,
7305,20364253,included,10.1002/14651858.CD009591.pub2,
7306,16937103,included,10.1002/14651858.CD009591.pub2,
7307,24287396,included,10.1002/14651858.CD009591.pub2,
7308,19467541,included,10.1002/14651858.CD009591.pub2,
7309,12749448,included,10.1002/14651858.CD009591.pub2,
7310,11704113,included,10.1002/14651858.CD009591.pub2,
7311,21285451,included,10.1002/14651858.CD009591.pub2,
7312,9491875,included,10.1002/14651858.CD009591.pub2,
7313,21351180,included,10.1002/14651858.CD009591.pub2,
7314,15652900,included,10.1002/14651858.CD009591.pub2,
7315,20023291,included,10.1002/14651858.CD009591.pub2,
7316,19924468,included,10.1002/14651858.CD009591.pub2,
7317,8752248,included,10.1002/14651858.CD009591.pub2,
7318,8566251,included,10.1002/14651858.CD009591.pub2,
7319,17548084,included,10.1002/14651858.CD009591.pub2,
7320,18664469,included,10.1002/14651858.CD009591.pub2,
7321,24664128,included,10.1002/14651858.CD009591.pub2,
7322,8010198,included,10.1002/14651858.CD009591.pub2,
7323,20503231,included,10.1002/14651858.CD009591.pub2,
7324,19584256,included,10.1002/14651858.CD009591.pub2,
7325,21433168,included,10.1002/14651858.CD009591.pub2,
7326,24449735,included,10.1002/14651858.CD009591.pub2,
7327,21497034,included,10.1002/14651858.CD009591.pub2,
7328,22835943,included,10.1002/14651858.CD009591.pub2,
7329,18310049,included,10.1002/14651858.CD009591.pub2,
7330,7699286,included,10.1002/14651858.CD009591.pub2,
7331,20356583,included,10.1002/14651858.CD009591.pub2,
7332,25287563,included,10.1002/14651858.CD009591.pub2,
7333,19095669,included,10.1002/14651858.CD009591.pub2,
7334,24862965,included,10.1002/14651858.CD009591.pub2,
7335,18439504,included,10.1002/14651858.CD009591.pub2,
7336,21656868,included,10.1002/14651858.CD009591.pub2,
7337,12738499,included,10.1002/14651858.CD009591.pub2,
7338,8327693,included,10.1002/14651858.CD009591.pub2,
7339,15705388,included,10.1002/14651858.CD009591.pub2,
7340,24428703,included,10.1002/14651858.CD009591.pub2,
7341,9557832,included,10.1002/14651858.CD009591.pub2,
7342,20567196,additional,10.1002/14651858.CD009591.pub2,
7343,19931076,additional,10.1002/14651858.CD009591.pub2,
7344,19274315,additional,10.1002/14651858.CD009591.pub2,
7345,9130884,additional,10.1002/14651858.CD009591.pub2,
7346,18715240,additional,10.1002/14651858.CD009591.pub2,
7347,12511463,additional,10.1002/14651858.CD009591.pub2,
7348,12525459,additional,10.1002/14651858.CD009591.pub2,
7349,12660268,additional,10.1002/14651858.CD009591.pub2,
7350,14616258,additional,10.1002/14651858.CD009591.pub2,
7351,9022596,additional,10.1002/14651858.CD009591.pub2,
7352,24435778,additional,10.1002/14651858.CD009591.pub2,
7353,16172113,additional,10.1002/14651858.CD009591.pub2,
7354,17097578,additional,10.1002/14651858.CD009591.pub2,
7355,16968582,additional,10.1002/14651858.CD009591.pub2,
7356,9166188,additional,10.1002/14651858.CD009591.pub2,
7357,15541453,additional,10.1002/14651858.CD009591.pub2,
7358,18367178,additional,10.1002/14651858.CD009591.pub2,
7359,19279046,additional,10.1002/14651858.CD009591.pub2,
7360,9130885,additional,10.1002/14651858.CD009591.pub2,
7361,6234483,additional,10.1002/14651858.CD009591.pub2,
7362,23528916,additional,10.1002/14651858.CD009591.pub2,
7363,15980014,additional,10.1002/14651858.CD009591.pub2,
7364,16155722,additional,10.1002/14651858.CD009591.pub2,
7365,2010001,additional,10.1002/14651858.CD009591.pub2,
7366,8038409,additional,10.1002/14651858.CD009591.pub2,
7367,9916956,additional,10.1002/14651858.CD009591.pub2,
7368,16389911,additional,10.1002/14651858.CD009591.pub2,
7369,16009147,additional,10.1002/14651858.CD009591.pub2,
7370,11274616,additional,10.1002/14651858.CD009591.pub2,
7371,16978622,additional,10.1002/14651858.CD009591.pub2,
7372,12493057,additional,10.1002/14651858.CD009591.pub2,
7373,23104006,additional,10.1002/14651858.CD009591.pub2,3527416.0
7374,12771451,additional,10.1002/14651858.CD009591.pub2,
7375,19196878,additional,10.1002/14651858.CD009591.pub2,3682634.0
7376,15961549,additional,10.1002/14651858.CD009591.pub2,
7377,13921931,additional,10.1002/14651858.CD009591.pub2,
7378,22422778,additional,10.1002/14651858.CD009591.pub2,
7379,12351553,additional,10.1002/14651858.CD009591.pub2,
7380,16473398,additional,10.1002/14651858.CD009591.pub2,
7381,12917789,additional,10.1002/14651858.CD009591.pub2,
7382,17662280,additional,10.1002/14651858.CD009591.pub2,
7383,8566252,additional,10.1002/14651858.CD009591.pub2,
7384,15157637,additional,10.1002/14651858.CD009591.pub2,
7385,15918898,additional,10.1002/14651858.CD009591.pub2,1184082.0
7386,22007046,additional,10.1002/14651858.CD009591.pub2,
7387,15521864,additional,10.1002/14651858.CD009591.pub2,
7388,19423059,additional,10.1002/14651858.CD009591.pub2,
7389,15104831,excluded,10.1002/14651858.CD009591.pub2,
7390,9091335,excluded,10.1002/14651858.CD009591.pub2,
7391,21968488,excluded,10.1002/14651858.CD009591.pub2,
7392,19190961,excluded,10.1002/14651858.CD009591.pub2,
7393,2717739,excluded,10.1002/14651858.CD009591.pub2,
7394,9262273,excluded,10.1002/14651858.CD009591.pub2,
7395,16583293,excluded,10.1002/14651858.CD009591.pub2,
7396,12871883,excluded,10.1002/14651858.CD009591.pub2,
7397,15205479,excluded,10.1002/14651858.CD009591.pub2,
7398,15287057,excluded,10.1002/14651858.CD009591.pub2,
7399,17303630,excluded,10.1002/14651858.CD009591.pub2,
7400,17992706,excluded,10.1002/14651858.CD009591.pub2,
7401,21149318,excluded,10.1002/14651858.CD009591.pub2,
7402,21216125,excluded,10.1002/14651858.CD009591.pub2,
7403,22693170,excluded,10.1002/14651858.CD009591.pub2,
7404,25322536,excluded,10.1002/14651858.CD009591.pub2,
7405,25715375,excluded,10.1002/14651858.CD009591.pub2,
7406,3319386,excluded,10.1002/14651858.CD009591.pub2,
7407,11526774,excluded,10.1002/14651858.CD009591.pub2,
7408,20882634,excluded,10.1002/14651858.CD009591.pub2,
7409,21493029,excluded,10.1002/14651858.CD009591.pub2,
7410,21822742,excluded,10.1002/14651858.CD009591.pub2,3387499.0
7411,16791463,excluded,10.1002/14651858.CD009591.pub2,
7412,9756308,excluded,10.1002/14651858.CD009591.pub2,
7413,15287056,excluded,10.1002/14651858.CD009591.pub2,
7414,15192068,excluded,10.1002/14651858.CD009591.pub2,
7415,15824947,excluded,10.1002/14651858.CD009591.pub2,
7416,7867272,excluded,10.1002/14651858.CD009591.pub2,
7417,8855093,excluded,10.1002/14651858.CD009591.pub2,
7418,11173733,excluded,10.1002/14651858.CD009591.pub2,
7419,22043830,excluded,10.1002/14651858.CD009591.pub2,
7420,24794315,excluded,10.1002/14651858.CD009591.pub2,
7421,18356454,excluded,10.1002/14651858.CD009591.pub2,
7422,19568808,excluded,10.1002/14651858.CD009591.pub2,
7423,21813257,excluded,10.1002/14651858.CD009591.pub2,
7424,23233390,excluded,10.1002/14651858.CD009591.pub2,
7425,2930866,excluded,10.1002/14651858.CD009591.pub2,
7426,23123282,excluded,10.1002/14651858.CD009591.pub2,
7427,6978008,excluded,10.1002/14651858.CD009591.pub2,
7428,18382872,excluded,10.1002/14651858.CD009591.pub2,
7429,7736636,excluded,10.1002/14651858.CD009591.pub2,
7430,9201878,excluded,10.1002/14651858.CD009591.pub2,
7431,9688414,excluded,10.1002/14651858.CD009591.pub2,
7432,19361320,excluded,10.1002/14651858.CD009591.pub2,
7433,19368917,excluded,10.1002/14651858.CD009591.pub2,
7434,15346261,excluded,10.1002/14651858.CD009591.pub2,
7435,19457826,excluded,10.1002/14651858.CD009591.pub2,
7436,24165087,excluded,10.1002/14651858.CD009591.pub2,3815071.0
7437,19202143,excluded,10.1002/14651858.CD009591.pub2,
7438,19221097,excluded,10.1002/14651858.CD009591.pub2,
7439,24012208,excluded,10.1002/14651858.CD009591.pub2,
7440,8430177,excluded,10.1002/14651858.CD009591.pub2,
7441,19106831,excluded,10.1002/14651858.CD009591.pub2,
7442,24045261,excluded,10.1002/14651858.CD009591.pub2,
7443,11251923,excluded,10.1002/14651858.CD009591.pub2,
7444,8019364,excluded,10.1002/14651858.CD009591.pub2,
7445,20498532,excluded,10.1002/14651858.CD009591.pub2,
7446,16563167,excluded,10.1002/14651858.CD009591.pub2,1479826.0
7447,19161189,excluded,10.1002/14651858.CD009591.pub2,
7448,10221244,excluded,10.1002/14651858.CD009591.pub2,
7449,8005309,excluded,10.1002/14651858.CD009591.pub2,
7450,23169738,excluded,10.1002/14651858.CD009591.pub2,
7451,8224260,excluded,10.1002/14651858.CD009591.pub2,
7452,21948683,excluded,10.1002/14651858.CD009591.pub2,
7453,18001730,excluded,10.1002/14651858.CD009591.pub2,
7454,21159047,excluded,10.1002/14651858.CD009591.pub2,
7455,9050474,excluded,10.1002/14651858.CD009591.pub2,
7456,8921082,excluded,10.1002/14651858.CD009591.pub2,
7457,16487194,excluded,10.1002/14651858.CD009591.pub2,
7458,17420957,excluded,10.1002/14651858.CD009591.pub2,
7459,8421756,excluded,10.1002/14651858.CD009591.pub2,
7460,11026582,excluded,10.1002/14651858.CD009591.pub2,
7461,23716513,excluded,10.1002/14651858.CD009591.pub2,
7462,10207476,excluded,10.1002/14651858.CD009591.pub2,
7463,19081567,excluded,10.1002/14651858.CD009591.pub2,
7464,16427951,excluded,10.1002/14651858.CD009591.pub2,
7465,8576670,excluded,10.1002/14651858.CD009591.pub2,
7466,23482338,excluded,10.1002/14651858.CD009591.pub2,
7467,19142523,excluded,10.1002/14651858.CD009591.pub2,
7468,18023444,excluded,10.1002/14651858.CD009591.pub2,
7469,10917184,excluded,10.1002/14651858.CD009591.pub2,
7470,23754206,excluded,10.1002/14651858.CD009591.pub2,
7471,24828001,excluded,10.1002/14651858.CD009591.pub2,
7472,18235982,excluded,10.1002/14651858.CD009591.pub2,
7473,20380608,excluded,10.1002/14651858.CD009591.pub2,
7474,20171820,excluded,10.1002/14651858.CD009591.pub2,
7475,24026621,excluded,10.1002/14651858.CD009591.pub2,
7476,21336537,excluded,10.1002/14651858.CD009591.pub2,
7477,22744354,excluded,10.1002/14651858.CD009591.pub2,
7478,25007869,excluded,10.1002/14651858.CD009591.pub2,
7479,9152194,excluded,10.1002/14651858.CD009591.pub2,
7480,19685552,excluded,10.1002/14651858.CD009591.pub2,
7481,18462722,excluded,10.1002/14651858.CD009591.pub2,
7482,7926144,excluded,10.1002/14651858.CD009591.pub2,
7483,18941070,excluded,10.1002/14651858.CD009591.pub2,
7484,24777849,excluded,10.1002/14651858.CD009591.pub2,
7485,19263064,excluded,10.1002/14651858.CD009591.pub2,2751820.0
7486,20069680,excluded,10.1002/14651858.CD009591.pub2,
7487,7730461,excluded,10.1002/14651858.CD009591.pub2,
7488,23444747,excluded,10.1002/14651858.CD009591.pub2,
7489,10863898,excluded,10.1002/14651858.CD009591.pub2,
7490,14628887,excluded,10.1002/14651858.CD009591.pub2,
7491,2717740,excluded,10.1002/14651858.CD009591.pub2,
7492,20205671,included,10.1002/14651858.CD010386.pub2,
